"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="01406357","Active",1,1,="0140635711","BVS GOODFEEL QUAN BAN DEM SIZE M 4M","Q1520147",="1161002","C.TY KIMBERLY CLARK VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104003-NIGHT","0610400302-02-NON WOVEN","PLANO","",,"No","Yes","Yes",="8801166230469",23-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,2,,15,,,2,="",,,,30000000,121,,200000000,121,"C401(11/01/2024-24/01/2024)","41","16","",10900147,21-OCT-23,31-DEC-49,,1,61364,87400,,,,,,
"147-MOONLIGHT",="00303305","Active",8,3,="0030330583","LO2 BCDR LIPZO CRYSTAL LOVE F.GIRL+ KM","P2560147",="3000907","CONG TY CO PHAN DILIGO HOLDINGS","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",,"No","Yes","Yes",="8936066512435",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,200000,121,,50000000,121,"","41","36","",10900147,30-NOV-23,31-DEC-49,,8,30188,40500,,,,,,
"147-MOONLIGHT",="01248764","Active",1,1,="0124876411","SON DUONG ROHTO MELTY CREAM MAT ONG 2,4G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202001-LIP","0620200101-BALM","","",,"No","Yes","Yes",="8935006544048",03-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,7000000,121,,200000000,121,"","1","1","",10900147,03-NOV-23,31-DEC-49,,1,102273,125000,,,,,,
"147-MOONLIGHT",="01363400","Active",1,1,="0136340011","KDR LIPZO GUM PROTECT DUOC LIEU 185G + HT","P2560147",="3000907","CONG TY CO PHAN DILIGO HOLDINGS","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300103-03-NATURAL","PLANO","",,"No","Yes","Yes",="8936066512251",25-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,15,,,2,="",,,,200000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","24","",10900147,25-NOV-23,31-DEC-49,,1,73500,94900,,,,,,
"147-MOONLIGHT",="01265188","Active",1,1,="0126518811","HOP 5 MAT NA ACTIBEAU INTENSIVE CREAM MOISTURIZING","",="","","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100302-PAD","","IMPORT;",21,"Yes","No","Yes",="8809636700054",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,03-AUG-23,31-DEC-49,180505,,,293100,,,,,1533,3790605
"147-MOONLIGHT",="00856275","Active",1,1,="0085627511","TG BOBBY STHAM KHO THOANG S54","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302001-DIAPERS","0630200101-SMALL","","",5,"Yes","Yes","Yes",="8934755030680",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,4,2,,="",,,,25000000,121,,400000000,121,"C327(27/12/2023-10/01/2024)","41","4","",10900147,05-AUG-23,31-DEC-49,155513.98,1,181852,179000,,,,,175,777569.88195707
"147-MOONLIGHT",="01254465","Active",1,1,="0125446511","KEM XA DOVE PHUC HOI HU TON 300ML","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","PLANO","",13,"Yes","Yes","Yes",="8851932419024",15-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","12","",10900147,09-DEC-22,31-DEC-49,91925.99,1,97091,118800,,,,2,49,1195037.8571032928
"147-MOONLIGHT",="00409431","Active",1,1,="0040943111","SON LOL WATER COLOR HONG DO 2.2G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202001-LIP","0620200102-COLOR","","",1,"Yes","Yes","Yes",="8935006537576",25-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,7000000,121,,200000000,121,"C327(27/12/2023-10/01/2024)","1","1","",10900147,09-SEP-23,31-DEC-49,76333.38,1,108000,131800,,,,,0,76333.3766666667
"147-MOONLIGHT",="00952278","Active",1,1,="0095227811","SMT DARLING C09 - GS 20 16ML","PROMO",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204005-NAIL CARE","0620400502-NAIL POLISH","","",,"No","Yes","Yes",="8936176841951",25-JUL-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023)","41","6","",20500147,21-DEC-23,02-JAN-24,,1,39200,47200,,,41700,,,
"147-MOONLIGHT",="01239272","Active",1,1,="0123927211","SON FLAWSOME SUNNY MATTE TINT HONG CAM TRAM 3G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202001-LIP","0620200102-COLOR","","",,"No","Yes","Yes",="8935006543942",18-AUG-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,7000000,121,,200000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","1","1","",20500147,21-DEC-23,02-JAN-24,,1,180000,219500,,,164700,,,
"147-MOONLIGHT",="00774739","Active",1,1,="0077473911","TQ HUGGIES DRY L48","",="","","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200203-LARGE","","",3,"Yes","No","Yes",="8935107200980",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,05-AUG-23,31-DEC-49,243900.26,,,291700,,,,,95,731700.78
"147-MOONLIGHT",="00944144","Active",1,1,="0094414411"," COT TOC KAWAII HINH TAO ","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400303-PONEY TAILS HOLDERS","","",,"No","Yes","Yes",="8936176841708",04-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"C326(14/12/2023-26/12/2023)","41","12","",20500147,21-DEC-23,02-JAN-24,,1,15545,19100,,,18100,,,
"147-MOONLIGHT",="00449706","Active",1,1,="0044970611","TG WESSER WHITE MUSK 500ML","Q1740147",="3002670","CTY CP ANGEL VIET NAM","06-HBA AND COSMETIC","0630-BABY CARE","063010-BABY SKIN CARE","06301001-BABY SKIN CARE","0630100108-BABY SHAMPOO & SHOWER 2IN1","","",,"No","Yes","Yes",="8938500402784",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,50000000,121,"","1","1","",10900147,10-JUN-23,31-DEC-49,,1,104318,134500,,,,,,
"147-MOONLIGHT",="00836531","Active",1,1,="0083653111","MN BIO ESSENCE DUONG AM 20ML","P1830147",="3002325","CONG TY TNHH WIPRO CONSUMER CARE VN","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100302-PAD","","",35,"Yes","Yes","Yes",="8888176028347",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,2,1,,="",,,,200000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","1","1","",10900147,02-AUG-23,31-DEC-49,17150.34,1,23386,29000,,,,,467,600262.060600601
"147-MOONLIGHT",="01245984","Active",1,1,="0124598411","BCN URGO MIRACULOUS 14M","P2600147",="1150086","CTY TNHH DUOC KIM DO","06-HBA AND COSMETIC","0640-HEALTH CARE","064030-FIRST AID","06403001-BANDAGE","0640300101-BANDAGE","PLANO","",8,"Yes","Yes","Yes",="3664492018829",06-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,500000,121,,50000000,121,"","41","12","",10900147,08-MAR-23,31-DEC-49,29048,1,29048,43900,,,,,350,232384
"147-MOONLIGHT",="00161648","Active",0,0,="0016164800","K.UOT EM BE NUNA 100 TO","Q1620147",="2550006","CTY TNHH YAHO","06-HBA AND COSMETIC","0630-BABY CARE","063030-BABY TISSUE","06303001-BABY TISSUE","0630300102-WET TISSUE","","",156,"Yes","Yes","Yes",="8936006850504",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,200000,121,,50000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","1","1","",10900147,31-JUL-23,31-DEC-49,34437.39,0,34545,42400,,,,19,200,5372232.2482758696
"147-MOONLIGHT",="01409355","Active",1,1,="0140935511","SRM OTB RICE ACNE 150G","Q0560147",="3004737","CTY TNHH TM EGAO VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","PLANO","",,"No","Yes","Yes",="8801051144246",15-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,8,,1,,,,="",,,,200000,121,,,,"","41","8","",10900147,08-NOV-23,31-DEC-49,,2,135000,165000,,,,,,
"147-MOONLIGHT",="01024120","Active",1,1,="0102412011","VIEN SUI DR. FREI MULTIVITAMINS & BIOTIN","",="","","06-HBA AND COSMETIC","0640-HEALTH CARE","064010-VITAMINE AND SUPPLEMENTS","06401004-FUNCTIONAL","0640100401-VITAMIN","","",3,"Yes","No","Yes",="4005292011129",,,"No",,,"","",,,,,4,10,5,,="",,,,,,,,,"","","","",10900147,03-AUG-23,31-DEC-49,107714.95,,,139000,,,,,105,323144.861538462
"147-MOONLIGHT",="01247828","Active",1,1,="0124782811","QUAN NGUYET SAN EMER CAP CAO BAN NGÀY L DEN","P3970147",="3005683","CÔNG TY TNHH WOMANY","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104004-INCONTINENCE","0610400402-02-BED LINERS","PLANO","",4,"Yes","Yes","Yes",="8938544944417",25-OCT-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,,,"","1","1","",10900147,01-JUL-23,31-DEC-49,511008.3,1,567787,671300,,,,,0,2044033.2
"147-MOONLIGHT",="00794115","Active",1,1,="0079411511","DX PANTENE 3PHUT DK NRT 300ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","","",26,"Yes","No","Yes",="4902430624572",,,"No",,,"","",,,,,4,12,10,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","","","",10900147,03-AUG-22,31-DEC-49,80775.94,,,119600,,,,3,178,2100174.4386525006
"147-MOONLIGHT",="01237519","Active",1,1,="0123751911","ST SHOWER MATE ORIGINAL 800ML","P4100806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200101-WHITENING","PLANO","",1,"Yes","Yes","Yes",="8801046355091",10-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,,,,,,"","41","8","",10900147,08-AUG-23,31-DEC-49,165000,1,,181500,,,,1,17,165000
"147-MOONLIGHT",="01244132","Active",1,1,="0124413211","DX KHAOKHO CHANH VA RAU MA 330ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","PLANO","",5,"Yes","No","Yes",="8853963000561",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,02-DEC-22,31-DEC-49,107216.25,,,169000,,,,,342,536081.25
"147-MOONLIGHT",="00869493","Active",1,1,="0086949311","KDR BAMBOO HIMALAYA PINKSALT TR.RANG 100G","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300103-03-NATURAL","","",34,"Yes","Yes","Yes",="8801051027969",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,2000000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","40","",10900147,23-MAY-23,31-DEC-49,30169.55,1,44959,58400,,,,5,103,1025764.5765925936
"147-MOONLIGHT",="00961530","Active",1,1,="0096153011","BTT OLA SENSE  120 MIENG","Q1780806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204006-COTTON","0620400602-COTTON PADS","","",8,"Yes","Yes","Yes",="4670016720320",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Week,8,,4,2,1,,="",,,,,,,,,"","41","35","",10900147,22-AUG-23,31-DEC-49,31200,1,,39000,,,,1,23,249600
"147-MOONLIGHT",="00207225","Active",0,0,="0020722500","BVS KOTEX HN H.T.NHIEN 20M","610YV000",="820T","HELLO BEAUTY WAREHOUSE TRANSFER","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104002-DAILY","0610400202-02-NON WOVEN","","",220,"Yes","Yes","Yes",="8888336008080",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,7,,4,12,10,,="",,,,,,,,,"","1","1","",10900147,12-DEC-23,31-DEC-49,12913.65,0,9273,16000,,,,16,177,2841002.15874629
"147-MOONLIGHT",="01267761","Active",1,1,="0126776111","ST ENCHANTEUR NATURELLE ROSE 510G","PROMO",="2150005","CONG TY TNHH WIPRO CONSUMER CARE VN","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200103-FRAGRANCE","PLANO","",5,"Yes","Yes","Yes",="8935212807838",01-JUN-23,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","12","",10900147,22-JUN-23,31-DEC-49,119381.64,1,,161400,,,,,172,596908.2
"147-MOONLIGHT",="00759908","Active",1,1,="0075990811","N.RUA MONG TAY FELINA HONG 175ML","P0250147",="3000863","CTY TNHH DV-TM THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204005-NAIL CARE","0620400504-NAIL REMOVING LIQUID","","",6,"Yes","Yes","Yes",="8936083052969",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,1000000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","41","20","",10900147,02-AUG-23,31-DEC-49,49586.82,1,50000,66600,,,,,83,297520.9090909092
"147-MOONLIGHT",="00803174","Active",1,1,="0080317411","GOI 7M MN DUONG TRANG HADALABO SHIROJYUN","",="","","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100302-PAD","","",2,"Yes","No","Yes",="4987241161928",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,02-AUG-23,31-DEC-49,100227.54,,,122500,,,,,108,200455.08
"147-MOONLIGHT",="00580816","Active",1,1,="0058081611","SRM X-MEN SACH SAU 100G","P0030147",="0950016","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500301-CLEANSER","","",,"No","Yes","Yes",="8935136861121",19-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,100000000,121,"C327(27/12/2023-10/01/2024)","41","24","",10900147,01-AUG-23,31-DEC-49,,1,64091,80300,,,,,,
"147-MOONLIGHT",="00973299","Active",1,1,="0097329911","ST VEILMENT LAVENDER 600G 600G","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200105-IMPORTED","","",3,"Yes","Yes","Yes",="8801051250350",29-SEP-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"C326(14/12/2023-26/12/2023)","1","1","",20500147,21-DEC-23,02-JAN-24,208309.5,1,243636,324700,,,239200,,479,624928.5
"147-MOONLIGHT",="00829026","Active",1,1,="0082902611","KEM NHUOM ELASTINE PHU BAC NAU DEN","PROMO",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101004-HAIR COLORING","0610100401-PERMANENT COLOR","","",0,"No","Yes","Yes",="8801051017373",24-JUL-22,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","6","",10900147,06-SEP-22,31-DEC-49,101909,1,,144900,,,,,0,0
"147-MOONLIGHT",="00548837","Active",1,1,="0054883711","DX OR.CARE NORMAL BALANCE ULTRA HEALTH 400ML","Q0530147",="3004539","CONG TY TNHH PHAN PHOI GO DO","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","","",39,"Yes","Yes","Yes",="9310692421245",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,200000,121,,,,"","41","4","",10900147,04-AUG-23,31-DEC-49,140891,1,171455,230000,,,,,3822,5494749
"147-MOONLIGHT",="00440871","Active",1,1,="0044087111","KDR P/S NGUA SAU RANG VUOT TROI 230G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300101-01-ANTI CAVITIES","","",198,"Yes","Yes","Yes",="8934839131722",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","36","",10900147,14-NOV-23,31-DEC-49,26233.28,1,26755,32700,,,,8,241,5194188.945
"147-MOONLIGHT",="00573989","Active",1,1,="0057398911","SRM HAZELINE MATCHA TRAM TRA 50G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",24,"Yes","Yes","Yes",="8934868166542",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,2,1,,="",,,,1500,181,,1000000000,121,"","41","24","",10900147,01-AUG-23,31-DEC-49,21838.68,1,22273,27000,,,,1,81,524128.2400000008
"147-MOONLIGHT",="01281622","Active",1,1,="0128162211","SERUM HADALABO D.TRANG PERFECT WHITE 30ML","PROMO",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201002-FACIAL TREATMENT","0620100201-WHITENING","","",,"No","Yes","Yes",="8935006544833",06-OCT-23,31-DEC-49,"No",,,"","",1,Day,4,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","1","1","",10900147,26-MAY-23,31-DEC-49,,1,,350000,,,,,,
"147-MOONLIGHT",="01276281","Active",1,1,="0127628111","SRM SENKA PW VITC PORELESS GLOW 100G","P2250147",="3005759","CTY TNHH FT VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",2,"Yes","Yes","Yes",="4550516705464",27-APR-23,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","1","1","",20300147,14-DEC-23,26-DEC-23,88864,1,88864,112700,,81200,,,21,177728
"147-MOONLIGHT",="00808687","Active",1,1,="0080868711","DCR GILLETTE BLUE 3 ICE 4C","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500302-SHAVING","","",7,"Yes","No","Yes",="4902430440950",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,02-AUG-23,31-DEC-49,67407.89,,,91400,,,,2,54,471855.2051612903
"147-MOONLIGHT",="00744180","Active",1,1,="0074418011","BCDR COLGATE CHARCOAL SPIRAL 360 SIEU MEM","P2510147",="0350005","CTY TNHH COLGATE PALMOLIVE VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",34,"Yes","Yes","Yes",="8935102114114",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,8000000,121,,200000000,121,"","41","12","",10900147,01-JUL-23,31-DEC-49,38460.85,1,39727,49000,,,,,767,1307668.7692307708
"147-MOONLIGHT",="01241156","Active",1,1,="0124115611","XBC CINDY BLOOM NANG DONG 90G","P1590147",="1950004","CONG TY MY PHAM SAI GON","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102002-BAR SOAPS","0610200201-REGULAR SOAP","","",,"No","Yes","No",="8934662302252",27-AUG-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,2000000,121,,200000000,121,"C401(11/01/2024-24/01/2024)","41","48","",,,,,1,16364,,,,,,,
"147-MOONLIGHT",="00787355","Active",1,1,="0078735511","TQ BOBBY L68","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200202-MEDIUM","","",10,"Yes","Yes","Yes",="8934755051227",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,25000000,121,,400000000,121,"C327(27/12/2023-10/01/2024)","41","4","",10900147,21-SEP-23,31-DEC-49,318471.34,1,358796,364800,,,,1,78,3184713.37320228
"147-MOONLIGHT",="00555256","Active",1,1,="0055525611","KDR AQUAFRESH FRESH & MINTY 100ML","P2540147",="3000862","CTY TNHH DKSH VIET NAM - GSK","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300105-FRESHMINT","","",22,"Yes","Yes","Yes",="5000347009242",16-DEC-22,31-DEC-49,"Yes",,,"","",1,Day,6,,4,12,10,,="",,,,200000,121,,100000000,121,"","41","12","",10900147,16-SEP-23,31-DEC-49,41818,1,41818,54400,,,,2,49,919996
"147-MOONLIGHT",="01011383","Active",1,1,="0101138311","ST LUX BOTANICALS PHONG LAN QUYENRU 540G","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200103-FRAGRANCE","","",1,"Yes","No","Yes",="8934868171607",,,"No",,,"","",,,,,4,12,10,,="",,,,,,,,,"","","","",10900147,22-JUN-23,31-DEC-49,81261.75,,,155400,,,,,10,81261.7537717498
"147-MOONLIGHT",="00953496","Active",1,1,="0095349611","THUN HOP THU MB 99","P3930147",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400302-BARETTES HAIR CLIPS","","",,"No","Yes","Yes",="8936135380880",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1500000,121,,,,"C401(11/01/2024-24/01/2024)","41","12","",10900147,19-AUG-23,31-DEC-23,,1,69000,89000,,,,,,
"147-MOONLIGHT",="00964551","Active",1,1,="0096455111","BONG TAM OMMI NGUA KHUAN HIGHLIGHT","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204002-BATH ACCESS","0620400202-BATH SCRUBS","","",19,"Yes","Yes","Yes",="8936176842064",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,2000000,121,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","12","",20500147,21-DEC-23,02-JAN-24,35466,1,38550,47000,,,42300,5,39,673854
"147-MOONLIGHT",="01011085","Active",1,1,="0101108511","GEL TAM MEN.O.LOGY MOVE FORWARD 630ML","",="","","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500201-LIQUID SOAP","","",3,"Yes","No","Yes",="8936065075351",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,06-MAY-22,31-DEC-49,142364,,,179900,,,,,861,427092
"147-MOONLIGHT",="01211215","Active",1,1,="0121121511","LO 10 DG SSK VANG MEN MUOT 6G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101005-SACHET","0610100501-SHAMPOO SACHETS","","",5,"Yes","Yes","Yes",="8934868166252",02-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","66","",10900147,23-MAY-23,31-DEC-49,8556.82,1,8727,11900,,,,3,10,42784.1174242424
"147-MOONLIGHT",="01250022","Active",1,1,="0125002211","BO DU LICH OXY DEEP ( DG+ST+SRM ) 125G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500301-CLEANSER","PLANO","",,"No","Yes","Yes",="8935006542396",26-OCT-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,7000000,121,,200000000,121,"","41","6","",10900147,03-AUG-23,31-DEC-49,,1,72818,87200,,,,,,
"147-MOONLIGHT",="01247829","Active",1,1,="0124782911","QUAN NGUYET SAN EMER CAP THAP BAN DEM XS DO","P3970147",="3005683","CÔNG TY TNHH WOMANY","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104004-INCONTINENCE","0610400402-02-BED LINERS","PLANO","",4,"Yes","Yes","Yes",="8938544944257",25-OCT-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,,,"","1","1","",10900147,01-JUL-23,31-DEC-49,511008.3,1,567787,671300,,,,,0,2044033.2
