"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="00358277","Active",1,1,="0035827711","SF-9-SAN CD SUNFLOWER","A0160147",="1629028","CTY TNHH TM & DV PHU SY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100307-LADLE & SPATULAS","","",,"No","Yes","Yes",="4510679000356",11-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","20","",10900147,27-JUL-23,31-DEC-49,,1,47300,69900,,,,,,
"147-MOONLIGHT",="00407022","Active",1,1,="0040702211","LO10 HOP NHUA TP KOKUSAI 750ML","A0080147",="1000730","CTY DONG DUONG SAI GON","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",0,"No","Yes","Yes",="8936059009775",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","10","",20500147,19-DEC-23,26-DEC-23,35800,1,35800,40000,,,41900,,0,0
"147-MOONLIGHT",="01258090","Active",1,1,="0125809011","TUI LUC LAC HT7552","C0530147",="3004902","CTY TNHH MTV TM XD HOANG THU","02-HOME LINE","0230-LEISURE","023010-TOYS","02301006-MIXED TOYS","0230100602-INSTRUMENT MUSICAL","","",,"No","Yes","Yes",="8936075214368",16-DEC-22,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",10900147,29-DEC-22,31-DEC-49,,1,36000,54900,,,,,,
"147-MOONLIGHT",="00975754","Active",1,1,="0097575411","HOKKAIDO-THUNG TP 30L-XANH NGOC","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100210-CONTAINERS","","",0,"No","Yes","Yes",="2300002664131",27-SEP-23,31-DEC-49,"No",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,09-JUL-23,31-DEC-49,103529,1,103529,150000,,,,,,0
"147-MOONLIGHT",="00974652","Active",1,1,="0097465211","CHIM CANH CỤT NOEL NHI","C0190147",="3001385","CTY TNHH THU NHOI BONG DIEM TRUC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100501-DOLL PLUSH TOY","","",,"No","Yes","Yes",="8936090030752",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,50000000,121,"","1","1","",20500147,15-DEC-23,26-DEC-23,,1,22500,39900,,,24000,,,
"147-MOONLIGHT",="01021974","Active",1,1,="0102197411","P-UNC-BAT COM HOA (CAM TU CAU)","A1510147",="3001337","CONG TY CO PHAN UNC","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200111-PORCELAIN RICE BOWL","","",,"No","Yes","Yes",="8936065919457",31-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,2500000,121,,50000000,121,"","1","1","",10900147,31-AUG-23,31-DEC-49,,1,23900,34900,,,,,,
"147-MOONLIGHT",="00559900","Active",1,1,="0055990011","HOP BUT DORAEMON PCA - 011/DO","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502002-SCHOOL MATERIAL","0250200205-PENCIL CASE","","",,"No","Yes","Yes",="8935001847373",08-AUG-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,,1,37300,54900,,,,,,
"147-MOONLIGHT",="00233900","Active",0,0,="0023390000","HAT GIONG CAI MAM ITALIA 30G","D0060147",="1001096","CTY TNHH GIONG CAY TRONG PHU NONG","02-HOME LINE","0240-HOME IMPROVEMENT","024030-GARDENING","02403001-SEED","0240300102-VEGETABLE","","",16,"Yes","Yes","Yes",="8936063130717",18-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,17-AUG-23,31-DEC-49,6300,0,6300,8500,,,,3,76,100800
"147-MOONLIGHT",="01251876","Active",1,1,="0125187611","HNF-LO 10 KHAY GIAY KRAFT KN1218 18X12X6.5CM","A0640147",="3003398","CONG TY TNHH HUNUFA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102004-DISPOSABLE WARE","0210200404-DISPOSABLE PLATE","","",,"No","Yes","Yes",="8936175702642",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"","41","20","",10900147,08-JUL-23,31-DEC-49,,1,30301,49900,,,,,,
"147-MOONLIGHT",="01281465","Active",1,1,="0128146511","BO 6 LY THAP TT LUMINARC MAINE SKY BLUE 320ML","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935295604829",24-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","6","",10900147,08-JUL-23,31-DEC-49,,1,174545,299000,,,,,,
"147-MOONLIGHT",="01267465","Active",1,1,="0126746511","96 DO CHOI XE O TO H780-5-6","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301002-BOY'S TOYS","0230100202-RECHARGEABLE BAT OPERATE CAR","","",,"No","Yes","Yes",="8935094839071",17-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","5","",10900147,17-MAR-23,31-DEC-49,,1,70000,129000,,,,,,
"147-MOONLIGHT",="00958945","Active",1,1,="0095894511","P-NM-VAI LAU CHU NHAT","A1520147",="3001391","CONG TY TNHH MEGAHOME","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300103-CLEANING MOP ACC","","",,"No","Yes","Yes",="8936186270482",23-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,7000000,121,,200000000,121,"","41","10","",20500147,14-DEC-23,26-DEC-23,,2,22000,39900,,,25000,,,
"147-MOONLIGHT",="00401931","Active",1,1,="0040193111","RO CHU NHAT HINH TIM TL207-12CM","A1210147",="1450271","CTY TNHH NHUA TU LAP","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100205-PLASTIC BASKET","","",,"No","Yes","Yes",="8936039270140",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,3000000,121,,50000000,121,"","41","1","",10909200,29-JUL-23,31-DEC-49,,1,4700,6900,,,,,,
"147-MOONLIGHT",="01255420","Active",3,3,="0125542033","QP-KHAN BHN3 50X100 150G-XANH","B0080147",="3000582","CTY CO PHAN DET GIA DUNG PHONG PHU","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8934976307486",22-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,4000000,121,,200000000,121,"","1","1","",20500147,13-DEC-23,25-DEC-23,,3,36000,,,,49000,,,
"147-MOONLIGHT",="00393513","Active",1,1,="0039351311","O CAM 3 LO 2 CHAU-2M","D0140147",="3000444","CONG TY CO PHAN TAP DOAN DIEN QUANG","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404002-SOCKET","0240400202-EXTENSION CORD","","",,"No","Yes","Yes",="8934578060604",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",20500147,13-DEC-23,26-DEC-23,,1,58400,90000,,,69000,,,
"147-MOONLIGHT",="01179496","Active",1,1,="0117949611","QLLUX HU TT G.VI K. MUONG 500CC","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100401-SPICE BOX","","",2,"Yes","Yes","Yes",="8693395042698",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",10900147,09-JUL-23,31-DEC-49,53500,1,56000,85000,,,,,25,107000
"147-MOONLIGHT",="01264384","Active",1,1,="0126438411","TN-THAM TRAI CAY 2201 48*60","F0250147",="2050677","CTY CO PHAN TRANG NGAN","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202002-BATHROOM DECORATION","0220200201-MAT","","SEASONAL;",,"No","Yes","Yes",="8935202133886",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,4000000,121,,100000000,121,"","1","1","",20500147,13-DEC-23,25-DEC-23,,1,98000,,,,129000,,,
"147-MOONLIGHT",="00982973","Active",1,1,="0098297311","GCP06-20IH_CHAO DUC M.DA D.TU 20CM X.NGOC ","A8380147",="3004814","CTY TNHH GREEN COOK","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",20,"Yes","Yes","Yes",="8936146120420",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","10","",20300147,12-DEC-23,26-DEC-23,159623.1,1,215455,280000,,189000,,10,35,3192461.97442456
"147-MOONLIGHT",="00874921","Active",1,1,="0087492111","CON SAU LON 95CM","C0190147",="3001385","CTY TNHH THU NHOI BONG DIEM TRUC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100502-ANIMAL PLUSH TOY","","",0,"No","Yes","Yes",="8936090028803",28-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,50000000,121,"","1","1","",10900147,28-FEB-23,31-DEC-49,85500,1,85500,139000,,,,,,0
"147-MOONLIGHT",="01411946","Active",1,1,="0141194611","LO 6 BAO LI XI GIAY BONG Y3301","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0250-CULTURE","025030-SEASONAL","02503001-TET DECORATION","0250300101-LUCKY ENVELOPE","","SEASONAL;",,"No","Yes","Yes",="8935293624423",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,7000,12000,,,,,,
"147-MOONLIGHT",="01264394","Active",2,2,="0126439422","MK-KHAN TAM BK25 NAU 60X120CM 270G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204511177",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,13-DEC-23,25-DEC-23,,2,109500,,,,129000,,,
"147-MOONLIGHT",="00944910","Active",1,1,="0094491011","KINKIT-KHAN LAU DA NANG SIEU THAM 45 TO","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103004-DISHES CLEANING","0210300403-WIPE","","",0,"No","Yes","Yes",="8935241703354",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",20500147,14-DEC-23,26-DEC-23,47500,1,47500,69900,,,55000,,0,0
"147-MOONLIGHT",="00984905","Active",1,1,="0098490511","LO 10 XIEN NHO","B0580147",="3006080","CTY TNHH SX GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100108-GRILL / BBQ","","",,"No","Yes","Yes",="8936086241278",23-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","41","20","",10900147,06-MAY-22,31-DEC-49,,1,25000,33900,,,,,,
"147-MOONLIGHT",="01379680","Active",1,1,="0137968011","3M-LY SU HOA TIET 350ML-KEM","A8280806",="806","SOUTHERN WAREHOUSE","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200218-PORCELAIN MUG","","",,"No","Yes","Yes",="6959776588264",21-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,,,,,,"","41","30","",10900147,18-AUG-23,31-DEC-49,,1,,49900,,,,,,
"147-MOONLIGHT",="00961452","Active",1,1,="0096145211","EV-CHAO EL3753 26CM INOX 2 LOP CC TRIMAX XS","A8410147",="3004953","CTY CP ELMICH","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8595249137539",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",20500147,14-DEC-23,26-DEC-23,,1,607500,829000,,,699000,,,
"147-MOONLIGHT",="00200845","Active",1,1,="0020084511","LO 3 TUI RAC DEN 55*65CM","C0340147",="1150127","DNTN KHANH MY","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103002-WASTE CLEANING","0210300201-GARBAGE BAG","","",2,"Yes","Yes","Yes",="8936041204577",22-APR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,08-JUL-23,31-DEC-49,41055,1,45617,69900,,,,,4,82110
"147-MOONLIGHT",="01396352","Active",1,1,="0139635211","THU BONG NOEL 48CM-TUAN LOC","C0630147",="3006091","CTY TNHH DO CHOI TRE EM BICH NGAN","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600305-CHRISTMAS PLUSH","","",0,"No","Yes","Yes",="8936222750084",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,91200,1,91200,169000,,,99000,,0,0
"147-MOONLIGHT",="01411906","Active",1,1,="0141190611","BAO LIXI 6 CAI LON CHU VIET NAM NHIEU KIEU 7 - 1","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306002-MOON CAKE","0230600201-LATERN","","SEASONAL;",,"No","Yes","Yes",="8935094840534",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,7000,12000,,,,,,
"147-MOONLIGHT",="00951242","Active",1,1,="0095124211","DKSH-17081B MOC TREO KIEU TRON NHA TAM 1.3KG VI 2","D0460147",="3004756","CÔNG TY TNHH DKSH VIỆT NAM","02-HOME LINE","0240-HOME IMPROVEMENT","024020-HARDWARE","02402001-HAND TOOL","0240200119-OTHER HAND TOOL","","",1,"Yes","Yes","Yes",="051131851580",20-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,,,"","1","1","",10900147,08-JUL-23,31-DEC-49,36500,1,36500,55000,,,,,6,36500
"147-MOONLIGHT",="00843209","Active",1,1,="0084320911","TM-COI XAY TIEU TRUNG","B0580147",="3006080","CTY TNHH SX GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100401-SPICE BOX","","",,"No","Yes","Yes",="8936051114095",23-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","41","15","",10900147,06-MAY-22,31-DEC-49,,1,46000,64900,,,,,,
"147-MOONLIGHT",="01407062","Active",1,1,="0140706211","KEO TRONG KIM TUYEN BONG","E0090147",="1000863","CTY TNHH THAI BINH THINH VUONG","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",,"No","Yes","Yes",="8935252741482",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,01-DEC-23,26-DEC-23,,1,4750,8900,,,5500,,,
"147-MOONLIGHT",="01405557","Active",1,1,="0140555711","SET TRANG TRI 65457/7G","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",,"No","Yes","Yes",="8935293623358",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,,1,36000,69900,,,39000,,,
"147-MOONLIGHT",="00868836","Active",1,1,="0086883611","ZEBRA-CAMEN INOX N.NHUA 3T SMARTLOCK 12CM-150235","A0100147",="1000858","CTY TNHH MTV TM TRUNG PHUC","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100402-LUNCH BOX","","",,"No","Yes","Yes",="8851991502354",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","6","",10900147,06-MAY-22,31-DEC-49,,1,385110,579000,,,,,,
"147-MOONLIGHT",="01255421","Active",1,1,="0125542111","QP-KHAN FHN3 34X78 80G-HONG","B0080147",="3000582","CTY CO PHAN DET GIA DUNG PHONG PHU","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8934976205645",22-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,4000000,121,,200000000,121,"","1","1","",20500147,13-DEC-23,25-DEC-23,,1,20500,,,,29000,,,
"147-MOONLIGHT",="01281212","Active",1,1,="0128121211","TM-VI 5 DOI DUA INOX HOA 304","B0580147",="3006080","CTY TNHH SX GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200302-WOODEN CHOPSTICK","","",14,"Yes","Yes","Yes",="8935263803827",16-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","41","20","",20500147,14-DEC-23,26-DEC-23,144000,1,144000,249000,,,179000,,156,2016000
"147-MOONLIGHT",="00922742","Active",1,1,="0092274211","BINH XIT BOP TAY 750ML","D0060147",="1001096","CTY TNHH GIONG CAY TRONG PHU NONG","02-HOME LINE","0240-HOME IMPROVEMENT","024030-GARDENING","02403002-GARDENING TOOL","0240300205-WATERING TOOL","","",9,"Yes","Yes","Yes",="8935009312668",18-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,18-AUG-23,31-DEC-49,18500,1,18500,29000,,,,,93,166500
"147-MOONLIGHT",="01409995","Active",1,1,="0140999511","GO! LO 3 TUI RAC DEN THSH 60X90CM, 1KG","AP010147",="3006135","CTY CP STAVIAN PHAN PHOI - PL","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103002-WASTE CLEANING","0210300201-GARBAGE BAG","","",21,"Yes","Yes","Yes",="8936110573238",21-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,7,,1,,,,="",,,,5000000,121,,,,"","41","12","",10900147,13-DEC-23,31-DEC-49,31414,1,32055,50000,,,,3,49,659694
"147-MOONLIGHT",="00257162","Active",3,3,="0025716233","VI 5 CAY TL079 XANH","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502001-WRITING MATERIAL","0250200101-PEN","","",39,"Yes","Yes","Yes",="8935001803898",19-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,17,10,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,14818.4,3,15700,24900,,,,4,76,577917.6671600475
"147-MOONLIGHT",="00973858","Active",1,1,="0097385811","AJ-0128 GIO DA NANG CN NAU KEM 43*30*27CM","A0660147",="3003925","CTY TNHH SX XNK GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021040-LAUNDRY","02104001-STORAGE","0210400101-BASKET","","",,"No","Yes","Yes",="8936086240714",16-SEP-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","12","",10900147,08-JUL-23,31-DEC-49,,2,134500,196200,,,,,,
"147-MOONLIGHT",="01412420","Active",1,1,="0141242011","TV-TO CO CHAN TT DELI SUNFLOWER 25CM","A1960147",="3006057","CTY TNHH KINH DOANH TONG HOP 3N","02-HOME LINE","0210-HOUSEWARE","021080-SEASONAL","02108001-TRAY - CASSEROLE","0210800101-DRIED FRUIT","","",,"No","Yes","Yes",="8935341803916",06-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,2000000,121,,,,"","41","1","",20500147,15-DEC-23,26-DEC-23,,1,143889,299000,,,249000,,,
"147-MOONLIGHT",="00952313","Active",1,1,="0095231311","KIWI-BO 5 DAO CAN GO W5W","A0100147",="1000858","CTY TNHH MTV TM TRUNG PHUC","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100303-KNIFE","","",,"No","Yes","Yes",="8851130050630",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","6","",10900147,06-MAY-22,31-DEC-49,,1,381150,489000,,,,,,
"147-MOONLIGHT",="01411190","Active",1,1,="0141119011","TV-DIA CHAM HOA DAO 8.2CM","A8280806",="806","SOUTHERN WAREHOUSE","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200116-OTHER PORCELAIN CROCKERY","","",,"No","Yes","Yes",="8936147160555",01-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,,,,,,"","41","30","",20500147,15-DEC-23,26-DEC-23,,1,,25000,,,23000,,,
"147-MOONLIGHT",="01396353","Active",1,1,="0139635311","THU BONG NOEL 40CM-NGUOI TUYET","C0630147",="3006091","CTY TNHH DO CHOI TRE EM BICH NGAN","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600305-CHRISTMAS PLUSH","","",0,"No","Yes","Yes",="8936222750091",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,58900,1,58900,99900,,,64000,,0,0
"147-MOONLIGHT",="00089023","Active",0,0,="0008902300","SAP BOP CRC09","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502003-DRAWING & ART","0250200303-OIL PASTEL","","",18,"Yes","Yes","Yes",="8935001822103",19-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,22580,0,22580,36900,,,,,60,406440
"147-MOONLIGHT",="00829389","Active",1,1,="0082938911","CHAO V.DA.TU 26CM KG662M- MR SAU LONG","A8430147",="3005029","CTCP LIEN DOANH KANGAROO QUOC TE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935326000958",30-NOV-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",20300147,12-DEC-23,26-DEC-23,,1,309091,439000,,349000,,,,
"147-MOONLIGHT",="01363751","Active",1,1,="0136375111","402-NOI DAT SEN 700ML DONGHWA","A1920147",="3005834","CONG TY TNHH DONGHWA","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100111-CERAMIC POT","","",,"No","Yes","No",="8936186621727",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","18","",,,,,1,82140,,,,,,,
"147-MOONLIGHT",="00959471","Active",1,1,="0095947111","HOKKAIDO-HOP TP TRON 2500ML-HONG","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",,"No","Yes","No",="8935275210118",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","24","",,,,,1,34280,,,,,,,
"147-MOONLIGHT",="01414493","Active",1,1,="0141449311","TIMI-HOP 85 TO KHAN UOT LAU BEP CD 17.5X18CM","A2000147",="3006185","CTY CP PHAT TRIEN QUOC TE LE HOANG","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103004-DISHES CLEANING","0210300403-WIPE","","",,"No","Yes","Yes",="8938535436136",07-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","41","12","",10900147,06-DEC-23,31-DEC-49,,1,83836,129000,,,,,,
"147-MOONLIGHT",="01405548","Active",1,1,="0140554811","DAY KIM TUYEN LC2023S03","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",17,"Yes","Yes","Yes",="8935293623273",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,01-DEC-23,26-DEC-23,16200,1,16200,29900,,,19000,,96,275400
"147-MOONLIGHT",="01274763","Active",1,1,="0127476311","KHUNG LONG- RONG SUA BABY 22CM","C0340147",="1150127","DNTN KHANH MY","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100502-ANIMAL PLUSH TOY","","",,"No","Yes","Yes",="8936130282905",18-APR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,18-APR-23,31-DEC-49,,1,68600,119000,,,,,,
